user_id,variant,signup_date,converted,time_to_convert,sessions_7d,retained_7d
11440,control,2025-01-26 07:18:47,0,,0,0
11441,control,2025-01-24 13:00:02,0,,0,0
11442,control,2025-01-03 18:56:46,0,,2,0
11443,control,2025-01-21 18:09:48,0,,2,0
11444,control,2025-01-01 07:55:00,0,,3,0
11445,control,2025-01-15 11:46:23,0,,4,1
11446,control,2025-01-05 21:09:17,0,,1,1
11447,control,2025-01-11 09:30:35,0,,0,0
11448,control,2025-01-11 19:59:26,0,,3,1
11449,control,2025-01-26 06:49:11,0,,1,0
11450,control,2025-01-18 07:25:26,0,,1,0
11451,control,2025-01-30 17:16:01,0,,0,0
11452,control,2025-01-27 11:32:02,0,,1,0
11453,control,2025-01-08 09:46:41,0,,0,0
11454,control,2025-01-26 23:46:55,0,,2,0
11455,control,2025-01-09 06:44:55,0,,0,0
11456,control,2025-01-22 11:54:11,0,,0,0
11457,control,2025-01-07 08:16:35,1,1.6556680617284554,5,1
11458,control,2025-01-01 00:07:09,0,,1,0
11459,control,2025-01-07 09:19:17,0,,2,0
11460,control,2025-01-20 02:44:44,0,,2,0
11461,control,2025-01-17 01:51:37,0,,1,1
11462,control,2025-01-06 08:32:28,0,,0,0
11463,control,2025-01-15 16:20:46,0,,0,0
11464,control,2025-01-19 03:43:46,0,,0,0
11465,control,2025-01-14 04:50:28,0,,2,0
11466,control,2025-01-26 11:27:31,0,,0,0
11467,control,2025-01-02 00:40:35,0,,2,0
11468,control,2025-01-17 02:31:21,0,,1,0
11469,control,2025-01-29 01:48:41,0,,0,0
11470,control,2025-01-12 21:49:42,0,,2,0
11471,control,2025-01-12 18:54:23,0,,0,0
11472,control,2025-01-25 17:05:02,0,,1,0
11473,control,2025-01-20 18:46:47,0,,1,0
11474,control,2025-01-11 06:49:27,0,,1,0
11475,control,2025-01-06 14:51:20,0,,0,0
11476,control,2025-01-18 18:52:20,0,,0,0
11477,control,2025-01-05 19:18:29,0,,0,0
11478,control,2025-01-18 09:31:51,0,,1,0
11479,control,2025-01-28 19:48:32,1,0.24617888185986092,2,1
11480,control,2025-01-17 02:54:15,0,,3,1
11481,control,2025-01-26 01:14:07,0,,1,0
11482,control,2025-01-26 05:48:32,0,,1,0
11483,control,2025-01-23 19:54:27,0,,2,0
11484,control,2025-01-14 11:10:19,0,,1,0
11485,control,2025-01-18 23:23:07,0,,0,0
11486,control,2025-01-14 02:48:08,0,,2,0
11487,control,2025-01-26 00:42:15,0,,1,1
11488,control,2025-01-08 01:31:26,1,5.269919039924299,2,1
11489,control,2025-01-30 07:12:22,0,,2,0
11490,control,2025-01-15 02:22:08,0,,0,0
11491,control,2025-01-14 01:24:12,0,,0,0
11492,control,2025-01-28 06:23:20,0,,3,0
11493,control,2025-01-16 21:35:44,0,,1,1
11494,control,2025-01-17 06:40:07,0,,1,0
11495,control,2025-01-09 01:01:41,1,13.8394428201855,1,0
11496,control,2025-01-21 11:38:09,0,,0,0
11497,control,2025-01-18 15:18:14,0,,1,1
11498,control,2025-01-15 18:23:57,1,9.68214592249732,3,1
11499,control,2025-01-08 04:58:34,0,,2,0
11500,control,2025-01-15 03:30:16,0,,0,0
11501,control,2025-01-07 02:55:00,0,,0,0
11502,control,2025-01-19 23:21:55,0,,0,0
11503,control,2025-01-18 06:30:48,0,,0,0
11504,control,2025-01-30 00:40:08,0,,1,0
11505,control,2025-01-23 01:43:18,0,,5,0
11506,control,2025-01-23 20:22:50,0,,1,0
11507,control,2025-01-20 00:13:39,0,,3,0
11508,control,2025-01-27 08:51:24,0,,0,0
11509,control,2025-01-14 08:17:41,0,,3,0
11510,control,2025-01-21 14:47:06,0,,0,0
11511,control,2025-01-21 08:23:24,0,,2,1
11512,control,2025-01-18 17:56:56,0,,2,0
11513,control,2025-01-26 01:00:44,0,,0,0
11514,control,2025-01-19 19:57:18,1,6.4939760303623295,2,0
11515,control,2025-01-28 23:33:19,0,,0,0
11516,control,2025-01-12 12:16:02,0,,1,0
11517,control,2025-01-09 13:20:23,0,,1,0
11518,control,2025-01-09 06:06:11,0,,3,0
11519,control,2025-01-02 23:02:52,0,,0,0
11520,control,2025-01-20 16:31:31,0,,2,0
11521,control,2025-01-04 04:16:42,0,,1,1
11522,control,2025-01-05 03:47:00,0,,1,0
11523,control,2025-01-24 06:18:45,0,,0,0
11524,control,2025-01-12 22:52:19,0,,0,0
11525,control,2025-01-07 14:37:02,1,4.676373283752848,3,0
11526,control,2025-01-27 21:49:29,0,,3,0
11527,control,2025-01-10 20:37:53,0,,0,0
11528,control,2025-01-02 16:39:57,0,,2,0
11529,control,2025-01-01 20:30:15,1,3.739682615118851,6,0
11530,control,2025-01-10 00:02:11,0,,2,0
11531,control,2025-01-14 05:47:30,0,,2,1
11532,control,2025-01-12 07:45:50,0,,1,0
11533,control,2025-01-04 03:44:56,0,,2,0
11534,control,2025-01-21 17:20:13,0,,3,1
11535,control,2025-01-11 07:53:28,0,,1,0
11536,control,2025-01-15 02:23:23,0,,0,0
11537,control,2025-01-09 11:00:59,0,,1,0
11538,control,2025-01-10 08:05:04,0,,0,0
11539,control,2025-01-10 10:39:32,0,,2,1
11540,control,2025-01-05 19:16:26,0,,0,0
11541,control,2025-01-05 02:43:39,0,,0,0
11542,control,2025-01-30 12:24:03,0,,1,1
11543,control,2025-01-02 17:48:32,0,,2,0
11544,control,2025-01-21 09:22:56,0,,1,0
11545,control,2025-01-08 15:02:41,0,,3,0
11546,control,2025-01-03 08:39:47,0,,0,0
11547,control,2025-01-12 04:20:07,0,,2,0
11548,control,2025-01-01 11:16:56,0,,1,0
11549,control,2025-01-03 00:37:57,0,,0,0
11550,control,2025-01-26 11:28:58,0,,4,1
11551,control,2025-01-29 01:15:16,0,,0,0
11552,control,2025-01-02 22:32:28,0,,0,0
11553,control,2025-01-22 09:57:43,0,,1,1
11554,control,2025-01-09 11:08:32,0,,1,0
11555,control,2025-01-29 01:30:13,0,,1,1
11556,control,2025-01-03 08:38:41,0,,3,1
11557,control,2025-01-19 07:54:27,0,,0,0
11558,control,2025-01-22 01:21:57,1,33.79280446159162,7,1
11559,control,2025-01-22 07:12:33,0,,0,0
11560,control,2025-01-24 05:30:36,0,,1,0
11561,control,2025-01-04 14:22:51,1,4.6756089386967385,2,0
11562,control,2025-01-12 23:06:58,0,,1,0
11563,control,2025-01-15 08:45:40,0,,3,0
11564,control,2025-01-02 21:46:07,0,,2,0
11565,control,2025-01-27 21:30:50,0,,0,0
11566,control,2025-01-19 04:49:25,0,,1,0
11567,control,2025-01-15 02:15:54,0,,2,0
11568,control,2025-01-30 09:52:16,0,,0,0
11569,control,2025-01-03 14:39:23,0,,0,0
11570,control,2025-01-27 05:34:08,1,52.097651188589424,4,0
11571,control,2025-01-24 12:46:07,0,,0,0
11572,control,2025-01-10 11:43:37,0,,0,0
11573,control,2025-01-30 04:10:21,1,7.393022041188955,2,0
11574,control,2025-01-25 09:27:57,0,,2,0
11575,control,2025-01-17 23:01:09,0,,2,0
11576,control,2025-01-09 00:58:31,0,,2,0
11577,control,2025-01-13 00:51:49,0,,2,0
11578,control,2025-01-14 10:23:39,0,,0,0
11579,control,2025-01-06 20:18:33,0,,1,0
11580,control,2025-01-07 14:05:17,0,,0,0
11581,control,2025-01-13 20:29:12,0,,0,0
11582,control,2025-01-18 08:36:26,0,,0,0
11583,control,2025-01-15 05:09:03,0,,2,1
11584,control,2025-01-22 16:53:20,1,5.264507850074692,2,0
11585,control,2025-01-22 11:36:51,0,,0,0
11586,control,2025-01-17 15:17:44,0,,1,0
11587,control,2025-01-17 00:16:49,0,,1,0
11588,control,2025-01-17 10:04:16,0,,1,0
11589,control,2025-01-27 08:59:58,1,24.63026151691785,4,1
11590,control,2025-01-29 00:49:56,1,4.442516731817813,2,0
11591,control,2025-01-14 23:42:04,1,9.34160982640098,2,0
11592,control,2025-01-17 06:28:20,0,,1,0
11593,control,2025-01-04 20:38:17,0,,1,1
11594,control,2025-01-27 05:54:51,0,,2,0
11595,control,2025-01-27 22:11:54,0,,1,0
11596,control,2025-01-24 03:22:43,0,,0,0
11597,control,2025-01-18 09:37:47,0,,1,0
11598,control,2025-01-05 13:56:05,0,,3,0
11599,control,2025-01-16 21:08:13,0,,1,1
11600,control,2025-01-09 08:44:34,0,,1,0
11601,control,2025-01-12 09:09:50,0,,1,0
11602,control,2025-01-13 06:48:08,0,,1,0
11603,control,2025-01-23 04:21:08,0,,1,0
11604,control,2025-01-13 16:11:03,0,,0,0
11605,control,2025-01-06 13:50:12,0,,2,0
11606,control,2025-01-02 17:14:39,0,,2,1
11607,control,2025-01-12 18:35:39,1,4.036851801276367,3,1
11608,control,2025-01-06 21:11:28,0,,1,0
11609,control,2025-01-01 12:17:15,0,,1,0
11610,control,2025-01-08 07:15:42,0,,0,0
11611,control,2025-01-08 22:39:07,0,,3,1
11612,control,2025-01-13 13:26:33,1,44.83528459408809,3,0
11613,control,2025-01-11 02:54:20,0,,2,0
11614,control,2025-01-13 04:59:42,0,,1,0
11615,control,2025-01-28 11:48:47,0,,1,0
11616,control,2025-01-09 00:57:23,1,9.749599341331795,3,1
11617,control,2025-01-12 04:34:57,0,,1,0
11618,control,2025-01-06 05:45:29,0,,1,0
11619,control,2025-01-22 03:32:28,0,,1,1
11620,control,2025-01-10 08:48:16,0,,1,0
11621,control,2025-01-23 09:36:05,0,,1,1
11622,control,2025-01-01 17:22:40,0,,1,0
11623,control,2025-01-07 07:49:17,0,,1,0
11624,control,2025-01-23 21:52:07,0,,2,0
11625,control,2025-01-08 02:28:58,1,0.18313534128973616,3,0
11626,control,2025-01-01 05:32:05,0,,2,1
11627,control,2025-01-24 01:44:14,0,,1,0
11628,control,2025-01-13 22:08:40,0,,0,0
11629,control,2025-01-20 19:53:55,0,,0,0
11630,control,2025-01-28 19:10:01,0,,2,0
11631,control,2025-01-07 02:47:33,0,,0,0
11632,control,2025-01-20 11:14:39,0,,0,0
11633,control,2025-01-26 16:20:36,0,,1,0
11634,control,2025-01-26 02:32:34,1,63.34631558169005,4,0
11635,control,2025-01-21 13:05:07,0,,1,0
11636,control,2025-01-18 16:04:48,0,,1,0
11637,control,2025-01-10 17:08:57,0,,2,0
11638,control,2025-01-24 08:50:26,0,,0,0
11639,control,2025-01-22 04:52:54,0,,1,1
11640,control,2025-01-08 08:54:27,1,4.9998937909229655,3,1
11641,control,2025-01-20 20:43:57,0,,1,0
11642,control,2025-01-18 22:11:39,0,,1,0
11643,control,2025-01-26 16:04:51,0,,2,0
11644,control,2025-01-03 21:19:21,0,,3,0
11645,control,2025-01-26 06:00:05,0,,3,0
11646,control,2025-01-24 09:07:14,0,,0,0
11647,control,2025-01-22 10:33:58,0,,2,0
11648,control,2025-01-02 00:14:22,1,2.0138967051472814,1,0
11649,control,2025-01-06 10:55:23,0,,1,0
11650,control,2025-01-11 14:48:47,0,,3,0
11651,control,2025-01-20 15:32:07,0,,1,0
11652,control,2025-01-10 07:34:16,0,,1,0
11653,control,2025-01-18 01:10:03,0,,0,0
11654,control,2025-01-11 06:40:35,0,,1,0
11655,control,2025-01-10 04:18:24,0,,1,0
11656,control,2025-01-21 07:20:58,0,,3,0
11657,control,2025-01-09 22:49:01,0,,0,0
11658,control,2025-01-20 06:39:23,0,,0,0
11659,control,2025-01-20 03:22:22,0,,1,0
11660,control,2025-01-12 00:52:14,0,,0,0
11661,control,2025-01-07 17:25:13,0,,3,1
11662,control,2025-01-08 12:35:47,0,,0,0
11663,control,2025-01-03 23:29:57,0,,0,0
11664,control,2025-01-26 13:56:10,0,,0,0
11665,control,2025-01-06 05:42:39,0,,4,0
11666,control,2025-01-30 19:37:08,0,,2,1
11667,control,2025-01-30 03:43:14,0,,1,0
11668,control,2025-01-12 19:41:40,0,,1,1
11669,control,2025-01-04 04:05:42,0,,0,0
11670,control,2025-01-16 14:39:39,0,,1,0
11671,control,2025-01-14 16:50:30,0,,2,0
11672,control,2025-01-17 10:34:00,0,,3,1
11673,control,2025-01-09 10:38:59,0,,1,1
11674,control,2025-01-15 08:04:37,0,,0,0
11675,control,2025-01-25 05:51:15,0,,1,1
11676,control,2025-01-07 13:21:17,0,,1,0
11677,control,2025-01-07 19:48:20,0,,0,0
11678,control,2025-01-21 06:45:57,0,,3,0
11679,control,2025-01-24 01:16:16,0,,1,0
11680,control,2025-01-01 06:26:27,1,3.6306116555443935,3,1
11681,control,2025-01-04 01:45:22,0,,1,0
11682,control,2025-01-19 14:07:06,0,,0,0
11683,control,2025-01-28 06:13:06,1,29.819480098022055,9,1
11684,control,2025-01-14 22:24:21,0,,3,0
11685,control,2025-01-08 13:26:27,0,,1,0
11686,control,2025-01-13 11:21:24,0,,2,0
11687,control,2025-01-18 20:04:34,0,,2,0
11688,control,2025-01-15 19:48:19,0,,0,0
11689,control,2025-01-13 04:09:53,0,,2,0
11690,control,2025-01-21 12:25:15,0,,0,0
11691,control,2025-01-10 16:52:18,0,,0,0
11692,control,2025-01-05 10:57:18,0,,0,0
11693,control,2025-01-02 22:14:11,0,,1,1
11694,control,2025-01-20 21:22:58,0,,0,0
11695,control,2025-01-12 11:04:33,0,,0,0
11696,control,2025-01-28 01:10:02,0,,0,0
11697,control,2025-01-04 06:58:54,0,,2,0
11698,control,2025-01-16 20:57:08,0,,4,0
11699,control,2025-01-12 08:17:56,0,,1,0
11700,control,2025-01-24 16:39:15,0,,1,0
11701,control,2025-01-15 04:08:56,0,,0,0
11702,control,2025-01-15 00:42:22,0,,1,0
11703,control,2025-01-01 06:17:07,0,,2,0
11704,control,2025-01-01 19:37:56,0,,0,0
11705,control,2025-01-07 03:57:02,0,,3,0
11706,control,2025-01-01 08:24:03,0,,1,0
11707,control,2025-01-02 09:10:55,0,,1,1
11708,control,2025-01-17 10:43:21,0,,0,0
11709,control,2025-01-14 13:37:18,0,,0,0
11710,control,2025-01-01 12:49:09,0,,0,0
11711,control,2025-01-28 08:54:40,0,,0,0
11712,control,2025-01-25 10:53:08,1,35.8111079588848,1,1
11713,control,2025-01-30 19:37:32,0,,0,0
11714,control,2025-01-03 02:04:10,0,,5,0
11715,control,2025-01-14 17:21:39,0,,2,0
11716,control,2025-01-01 11:01:50,1,11.957324431407102,2,0
11717,control,2025-01-09 14:32:16,0,,2,0
11718,control,2025-01-02 01:42:21,0,,0,0
11719,control,2025-01-26 23:56:46,0,,1,0
11720,control,2025-01-04 23:19:28,1,34.471632505506385,5,1
11721,control,2025-01-17 04:51:02,0,,1,0
11722,control,2025-01-26 05:36:59,0,,4,1
11723,control,2025-01-25 07:31:20,0,,1,1
11724,control,2025-01-18 14:30:59,0,,0,0
11725,control,2025-01-04 00:56:59,0,,2,1
11726,control,2025-01-01 19:06:40,0,,0,0
11727,control,2025-01-26 01:46:52,0,,2,0
11728,control,2025-01-16 06:51:04,0,,1,0
11729,control,2025-01-20 21:11:01,0,,1,0
11730,control,2025-01-04 05:04:35,0,,0,0
11731,control,2025-01-30 18:40:59,0,,0,0
11732,control,2025-01-11 19:24:42,0,,4,0
11733,control,2025-01-04 16:52:20,0,,3,0
11734,control,2025-01-10 06:43:26,0,,0,0
11735,control,2025-01-15 14:42:52,0,,1,0
11736,control,2025-01-25 03:45:37,0,,0,0
11737,control,2025-01-02 22:43:50,0,,3,1
11738,control,2025-01-08 15:16:29,0,,0,0
11739,control,2025-01-10 18:38:25,0,,0,0
11740,control,2025-01-26 11:07:21,0,,0,0
11741,control,2025-01-03 03:40:42,0,,2,0
11742,control,2025-01-04 15:12:27,0,,2,0
11743,control,2025-01-23 02:08:09,0,,0,0
11744,control,2025-01-07 15:53:07,0,,0,0
11745,control,2025-01-26 13:22:51,0,,1,1
11746,control,2025-01-01 23:41:48,0,,0,0
11747,control,2025-01-07 20:33:33,0,,2,0
11748,control,2025-01-03 23:13:22,0,,0,0
11749,control,2025-01-27 04:03:43,0,,0,0
11750,control,2025-01-27 14:25:23,0,,0,0
11751,control,2025-01-01 01:48:31,0,,0,0
11752,control,2025-01-23 18:56:50,0,,0,0
11753,control,2025-01-08 08:51:12,0,,1,0
11754,control,2025-01-13 10:34:59,0,,0,0
11755,control,2025-01-24 04:37:48,0,,2,0
11756,control,2025-01-30 22:02:39,0,,1,0
11757,control,2025-01-08 21:21:00,0,,2,0
11758,control,2025-01-08 12:39:32,0,,0,0
11759,control,2025-01-05 20:38:41,0,,1,0
11760,control,2025-01-15 17:43:50,0,,2,0
11761,control,2025-01-10 04:55:31,0,,0,0
11762,control,2025-01-05 22:19:12,1,9.665591287217975,3,0
11763,control,2025-01-03 02:08:21,0,,3,0
11764,control,2025-01-16 12:03:13,0,,1,0
11765,control,2025-01-30 21:03:42,0,,2,0
11766,control,2025-01-21 07:38:14,0,,0,0
11767,control,2025-01-23 18:21:49,0,,0,0
11768,control,2025-01-06 13:46:25,0,,0,0
11769,control,2025-01-19 04:47:03,1,7.93544945530222,1,1
11770,control,2025-01-30 06:22:00,0,,0,0
11771,control,2025-01-28 15:46:01,0,,3,0
11772,control,2025-01-22 23:55:08,0,,0,0
11773,control,2025-01-09 04:46:22,0,,2,0
11774,control,2025-01-23 12:07:37,0,,1,1
11775,control,2025-01-04 20:56:16,0,,1,0
11776,control,2025-01-02 19:47:37,0,,0,0
11777,control,2025-01-28 17:53:50,0,,2,0
11778,control,2025-01-01 06:45:08,0,,0,0
11779,control,2025-01-27 21:15:57,0,,4,0
11780,control,2025-01-13 04:08:58,0,,0,0
11781,control,2025-01-01 01:58:40,1,59.725351357380326,3,1
11782,control,2025-01-17 17:19:00,1,20.62276083697361,4,1
11783,control,2025-01-10 00:19:54,0,,3,0
11784,control,2025-01-24 07:08:51,0,,1,0
11785,control,2025-01-15 23:35:40,0,,1,0
11786,control,2025-01-04 07:09:51,0,,0,0
11787,control,2025-01-30 20:15:21,0,,0,0
11788,control,2025-01-13 17:56:51,1,71.97014335357485,2,0
11789,control,2025-01-28 16:39:07,0,,2,0
11790,control,2025-01-25 03:30:22,0,,0,0
11791,control,2025-01-14 13:24:10,0,,2,1
11792,control,2025-01-15 13:18:38,0,,0,0
11793,control,2025-01-25 06:11:13,0,,0,0
11794,control,2025-01-20 09:13:53,0,,2,0
11795,control,2025-01-18 20:19:32,0,,0,0
11796,control,2025-01-25 20:49:51,0,,1,1
11797,control,2025-01-10 11:48:42,0,,2,0
11798,control,2025-01-20 19:12:41,0,,0,0
11799,control,2025-01-02 04:16:01,0,,1,0
11800,control,2025-01-12 12:44:17,0,,1,0
11801,control,2025-01-07 22:58:05,0,,0,0
11802,control,2025-01-01 23:22:15,0,,2,0
11803,control,2025-01-10 12:55:21,0,,0,0
11804,control,2025-01-07 22:57:12,0,,0,0
11805,control,2025-01-09 07:35:23,0,,0,0
11806,control,2025-01-21 08:15:58,0,,2,0
11807,control,2025-01-25 14:33:39,0,,1,1
11808,control,2025-01-12 15:19:53,0,,1,0
11809,control,2025-01-11 15:00:05,0,,1,1
11810,control,2025-01-24 00:29:40,0,,0,0
11811,control,2025-01-06 09:47:53,0,,1,0
11812,control,2025-01-27 17:25:56,0,,1,1
11813,control,2025-01-27 07:53:56,0,,0,0
11814,control,2025-01-28 20:29:21,0,,4,0
11815,control,2025-01-12 20:56:08,0,,1,0
11816,control,2025-01-28 03:50:11,0,,2,0
11817,control,2025-01-28 03:08:46,0,,1,0
11818,control,2025-01-20 17:25:50,0,,2,0
11819,control,2025-01-25 05:53:06,0,,2,1
11820,control,2025-01-24 23:09:03,0,,1,0
11821,control,2025-01-20 11:14:38,0,,1,0
11822,control,2025-01-06 06:23:43,0,,1,0
11823,control,2025-01-07 20:53:09,1,1.3939561902341249,2,1
11824,control,2025-01-26 19:25:04,0,,1,0
11825,control,2025-01-29 08:23:44,0,,0,0
11826,control,2025-01-04 04:12:34,0,,0,0
11827,control,2025-01-16 16:53:25,0,,1,0
11828,control,2025-01-22 15:05:16,0,,0,0
11829,control,2025-01-12 13:45:37,0,,4,0
11830,control,2025-01-13 21:17:17,0,,0,0
11831,control,2025-01-02 16:41:26,0,,1,0
11832,control,2025-01-12 19:09:36,0,,1,0
11833,control,2025-01-11 17:26:34,0,,0,0
11834,control,2025-01-03 21:24:43,0,,2,0
11835,control,2025-01-05 08:31:39,0,,2,0
11836,control,2025-01-09 15:16:44,0,,1,0
11837,control,2025-01-03 23:24:52,0,,1,0
11838,control,2025-01-18 05:07:51,0,,0,0
11839,control,2025-01-23 00:04:26,0,,2,0
11840,control,2025-01-27 07:40:30,0,,0,0
11841,control,2025-01-25 02:02:00,0,,2,0
11842,control,2025-01-30 20:31:19,0,,0,0
11843,control,2025-01-12 06:38:15,0,,1,0
11844,control,2025-01-10 12:36:36,0,,0,0
11845,control,2025-01-24 17:45:20,0,,1,1
11846,control,2025-01-18 15:19:18,0,,1,0
11847,control,2025-01-08 05:04:20,0,,0,0
11848,control,2025-01-01 06:02:59,0,,0,0
11849,control,2025-01-21 16:54:11,0,,1,0
11850,control,2025-01-02 08:09:59,0,,1,0
11851,control,2025-01-10 08:47:59,0,,1,0
11852,control,2025-01-24 22:08:02,0,,0,0
11853,control,2025-01-17 09:47:44,0,,2,0
11854,control,2025-01-10 10:27:03,0,,2,0
11855,control,2025-01-01 12:41:37,0,,1,1
11856,control,2025-01-13 06:13:32,0,,1,0
11857,control,2025-01-06 15:21:31,0,,1,1
11858,control,2025-01-05 11:49:43,0,,1,0
11859,control,2025-01-21 15:27:59,0,,0,0
11860,control,2025-01-16 14:29:54,0,,1,0
11861,control,2025-01-11 18:34:26,0,,2,0
11862,control,2025-01-24 22:56:26,0,,0,0
11863,control,2025-01-30 20:08:38,0,,0,0
11864,control,2025-01-04 16:18:49,0,,2,0
11865,control,2025-01-24 23:40:54,0,,2,0
11866,control,2025-01-30 12:45:02,0,,2,0
11867,control,2025-01-19 06:27:30,0,,0,0
11868,control,2025-01-18 23:30:50,0,,2,1
11869,control,2025-01-26 07:02:23,0,,1,0
11870,control,2025-01-04 09:51:54,0,,0,0
11871,control,2025-01-26 18:32:34,0,,0,0
11872,control,2025-01-09 12:29:52,0,,0,0
11873,control,2025-01-13 12:06:35,0,,2,0
11874,control,2025-01-29 20:55:45,0,,2,0
11875,control,2025-01-05 20:37:47,0,,0,0
11876,control,2025-01-02 04:36:47,0,,0,0
11877,control,2025-01-24 00:57:01,0,,0,0
11878,control,2025-01-06 10:50:42,0,,2,0
11879,control,2025-01-14 23:48:52,0,,0,0
11880,control,2025-01-23 05:24:05,0,,1,0
11881,control,2025-01-17 10:04:02,0,,0,0
11882,control,2025-01-20 05:21:58,0,,0,0
11883,control,2025-01-11 01:11:34,0,,1,0
11884,control,2025-01-30 12:02:41,0,,0,0
11885,control,2025-01-22 21:15:45,1,5.473563836611742,1,0
11886,control,2025-01-29 00:15:07,0,,0,0
11887,control,2025-01-01 12:13:42,0,,0,0
11888,control,2025-01-08 03:26:20,0,,0,0
11889,control,2025-01-30 13:46:47,0,,3,0
11890,control,2025-01-03 17:07:49,0,,0,0
11891,control,2025-01-05 17:21:36,1,4.677155991031982,3,0
11892,control,2025-01-04 07:22:44,0,,2,1
11893,control,2025-01-05 18:40:28,0,,2,0
11894,control,2025-01-14 16:22:31,0,,2,1
11895,control,2025-01-03 02:17:18,0,,0,0
11896,control,2025-01-07 09:20:52,0,,2,0
11897,control,2025-01-21 06:38:21,0,,2,0
11898,control,2025-01-15 18:30:05,0,,2,0
11899,control,2025-01-19 19:05:11,0,,1,0
11900,control,2025-01-10 14:50:07,0,,0,0
11901,control,2025-01-30 09:37:49,0,,0,0
11902,control,2025-01-08 06:05:14,0,,1,0
11903,control,2025-01-10 14:50:30,0,,0,0
11904,control,2025-01-30 02:52:25,0,,0,0
11905,control,2025-01-21 01:30:00,0,,0,0
11906,control,2025-01-11 11:46:51,1,17.783742491972916,5,1
11907,control,2025-01-26 21:21:28,1,37.31531041791055,1,0
11908,control,2025-01-14 13:58:45,0,,0,0
11909,control,2025-01-14 13:34:17,0,,0,0
11910,control,2025-01-18 12:35:08,0,,4,0
11911,control,2025-01-20 02:11:15,1,41.19514454234368,4,1
11912,control,2025-01-21 00:14:09,0,,0,0
11913,control,2025-01-19 20:26:26,0,,1,0
11914,control,2025-01-25 20:45:17,0,,0,0
11915,control,2025-01-11 13:00:11,0,,3,1
11916,control,2025-01-22 18:54:56,0,,4,0
11917,control,2025-01-20 01:41:25,0,,0,0
11918,control,2025-01-20 10:59:28,0,,1,0
11919,control,2025-01-05 04:27:46,0,,1,0
11920,control,2025-01-16 11:48:13,0,,2,0
11921,control,2025-01-23 05:30:46,0,,1,1
11922,control,2025-01-04 23:35:49,0,,1,0
11923,control,2025-01-11 05:00:31,0,,0,0
11924,control,2025-01-01 17:51:16,0,,2,0
11925,control,2025-01-02 01:11:41,0,,2,0
11926,control,2025-01-23 05:03:38,0,,1,0
11927,control,2025-01-04 23:53:10,0,,1,0
11928,control,2025-01-21 08:46:00,0,,1,0
11929,control,2025-01-13 06:33:37,0,,1,1
11930,control,2025-01-07 02:20:19,0,,0,0
11931,control,2025-01-13 01:04:19,0,,0,0
11932,control,2025-01-12 11:31:42,0,,0,0
11933,control,2025-01-25 07:31:47,0,,1,0
11934,control,2025-01-12 09:46:37,0,,5,0
11935,control,2025-01-27 13:03:50,0,,0,0
11936,control,2025-01-03 12:23:42,0,,0,0
11937,control,2025-01-15 18:28:59,0,,2,0
11938,control,2025-01-16 08:41:43,0,,1,0
11939,control,2025-01-16 12:58:07,0,,0,0
11940,control,2025-01-10 14:47:42,0,,2,0
11941,control,2025-01-06 02:44:11,0,,1,0
11942,control,2025-01-07 13:56:22,0,,1,0
11943,control,2025-01-03 20:09:48,0,,0,0
11944,control,2025-01-23 04:21:10,0,,2,0
11945,control,2025-01-06 01:02:00,0,,0,0
11946,control,2025-01-16 14:37:57,0,,2,0
11947,control,2025-01-12 16:23:45,0,,0,0
11948,control,2025-01-23 09:32:23,0,,1,0
11949,control,2025-01-16 22:55:44,0,,1,0
11950,control,2025-01-08 16:56:53,0,,2,0
11951,control,2025-01-23 02:38:03,0,,0,0
11952,control,2025-01-30 10:23:16,0,,0,0
11953,control,2025-01-25 15:39:26,0,,0,0
11954,control,2025-01-11 15:42:21,0,,1,0
11955,control,2025-01-05 20:44:40,0,,1,0
11956,control,2025-01-12 04:15:15,0,,0,0
11957,control,2025-01-16 09:17:29,0,,2,0
11958,control,2025-01-07 08:20:09,0,,4,0
11959,control,2025-01-21 21:35:51,0,,2,0
11960,control,2025-01-29 03:20:29,0,,1,0
11961,control,2025-01-02 16:29:41,1,62.30925409660933,3,1
11962,control,2025-01-05 02:29:23,0,,0,0
11963,control,2025-01-18 18:40:51,0,,0,0
11964,control,2025-01-08 05:51:20,0,,1,0
11965,control,2025-01-30 00:03:55,0,,0,0
11966,control,2025-01-21 17:24:50,0,,1,0
11967,control,2025-01-24 04:42:14,0,,2,1
11968,control,2025-01-10 22:26:33,0,,0,0
11969,control,2025-01-25 15:19:04,0,,0,0
11970,control,2025-01-11 00:14:15,0,,3,0
11971,control,2025-01-21 09:43:57,0,,1,0
11972,control,2025-01-20 17:17:43,0,,1,1
11973,control,2025-01-19 07:17:53,0,,2,0
11974,control,2025-01-21 02:30:18,0,,1,0
11975,control,2025-01-25 21:07:06,0,,0,0
11976,control,2025-01-20 17:06:49,0,,0,0
11977,control,2025-01-04 00:21:29,0,,0,0
11978,control,2025-01-06 06:34:09,0,,0,0
11979,control,2025-01-10 03:51:55,0,,1,1
11980,control,2025-01-04 07:33:51,0,,0,0
11981,control,2025-01-12 18:30:49,0,,0,0
11982,control,2025-01-22 17:46:23,0,,1,1
11983,control,2025-01-09 19:55:44,0,,1,0
11984,control,2025-01-12 06:34:22,0,,1,0
11985,control,2025-01-15 11:46:46,1,39.80968072615126,5,1
